Zip,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source,"Congressional District",Congress,"Current Representative Last name","Current Representative First name","Current Representative Birthday","Current Representative Gender","Current Representative Party","Current Representative Url","Current Representative Address","Current Representative Phone","Current Representative Contact form","Current Representative RSS url","Current Representative Twitter","Current Representative Facebook","Current Representative YouTube","Current Representative YouTube id","Current Representative Bioguide id","Current Representative Thomas id","Current Representative OpenSecrets id","Current Representative LIS id","Current Representative C-SPAN id","Current Representative GovTrack id","Current Representative Vote Smart id","Current Representative Ballotpedia id","Current Representative Washington post id","Current Representative ICPSR id","Current Representative Wikipedia id","Current Representative Source","Current Senator #1 Last name","Current Senator #1 First name","Current Senator #1 Birthday","Current Senator #1 Gender","Current Senator #1 Party","Current Senator #1 Url","Current Senator #1 Address","Current Senator #1 Phone","Current Senator #1 Contact form","Current Senator #1 RSS url","Current Senator #1 Twitter","Current Senator #1 Facebook","Current Senator #1 YouTube","Current Senator #1 YouTube id","Current Senator #1 Bioguide id","Current Senator #1 Thomas id","Current Senator #1 OpenSecrets id","Current Senator #1 LIS id","Current Senator #1 C-SPAN id","Current Senator #1 GovTrack id","Current Senator #1 Vote Smart id","Current Senator #1 Ballotpedia id","Current Senator #1 Washington post id","Current Senator #1 ICPSR id","Current Senator #1 Wikipedia id","Current Senator #1 Source","Current Senator #2 Last name","Current Senator #2 First name","Current Senator #2 Birthday","Current Senator #2 Gender","Current Senator #2 Party","Current Senator #2 Url","Current Senator #2 Address","Current Senator #2 Phone","Current Senator #2 Contact form","Current Senator #2 RSS url","Current Senator #2 Twitter","Current Senator #2 Facebook","Current Senator #2 YouTube","Current Senator #2 YouTube id","Current Senator #2 Bioguide id","Current Senator #2 Thomas id","Current Senator #2 OpenSecrets id","Current Senator #2 LIS id","Current Senator #2 C-SPAN id","Current Senator #2 GovTrack id","Current Senator #2 Vote Smart id","Current Senator #2 Ballotpedia id","Current Senator #2 Washington post id","Current Senator #2 ICPSR id","Current Senator #2 Wikipedia id","Current Senator #2 Source"
8242,39.017283,-74.883671,1,place,,,,,"Rio Grande",NJ,"Cape May County",08242,US,"TIGER/Line® dataset from the US Census Bureau",NJ2,118th,"Van Drew",Jefferson,1953-02-23,M,Republican,https://vandrew.house.gov,"2447 Rayburn House Office Building Washington DC 20515-3002",202-225-6572,,,Congressman_JVD,,,,V000133,,N00042164,,,412796,24685,"Jeff Van Drew",,21980,"Jeff Van Drew","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Menendez,Robert,1954-01-01,M,Democrat,https://www.menendez.senate.gov,"528 Hart Senate Office Building Washington DC 20510",202-224-4744,https://www.menendez.senate.gov/contact,http://www.menendez.senate.gov/rss/feeds/index.cfm?type=news,SenatorMenendez,senatormenendez,SenatorMenendezNJ,UC0PV0K9Z5a9p3D5917KF5fw,M000639,00791,N00000699,S306,29608,400272,26961,"Bob Menendez",,29373,"Bob Menendez","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Booker,Cory,1969-04-27,M,Democrat,https://www.booker.senate.gov,"717 Hart Senate Office Building Washington DC 20510",202-224-3224,https://www.booker.senate.gov/?p=contact,,SenBooker,,SenCoryBooker,UC6FlymqNS1VettnVZa7goPA,B001288,02194,N00035267,S370,84679,412598,76151,"Cory Booker",,41308,"Cory Booker","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
41017,39.027016,-84.559937,0.9,place,,,,,"Ft Mitchell",KY,"Kenton County",41017,US,"TIGER/Line® dataset from the US Census Bureau",KY4,118th,Massie,Thomas,1971-01-13,M,Republican,https://massie.house.gov,"2453 Rayburn House Office Building Washington DC 20515-1704",202-225-3465,,http://massie.house.gov/rss.xml,RepThomasMassie,RepThomasMassie,repthomasmassie,UCpmXOtvvXC3GE8o9VxYNK7g,M001184,02094,N00034041,,79951,412503,132068,"Thomas Massie",,31102,"Thomas Massie","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",McConnell,Mitch,1942-02-20,M,Republican,https://www.mcconnell.senate.gov,"317 Russell Senate Office Building Washington DC 20510",202-224-2541,https://www.mcconnell.senate.gov/public/index.cfm?p=contact,http://www.mcconnell.senate.gov/public/?a=rss.feed,McConnellPress,mitchmcconnell,,,M000355,01395,N00003389,S174,2351,300072,53298,"Mitch McConnell",,14921,"Mitch McConnell","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Paul,Rand,1963-01-07,M,Republican,https://www.paul.senate.gov,"295 Russell Senate Office Building Washington DC 20510",202-224-4343,https://www.paul.senate.gov/connect/email-rand,http://paul.senate.gov/rss/?p=news,SenRandPaul,SenatorRandPaul,SenatorRandPaul,UCeM9I-20oWUs8daIIpsNHoQ,P000603,02082,N00030836,S348,9265241,412492,117285,"Rand Paul",,41104,"Rand Paul","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
32835,28.52038,-81.483543,1,place,,,,,Orlando,FL,"Orange County",32835,US,"TIGER/Line® dataset from the US Census Bureau",FL10,118th,Frost,Maxwell,1997-01-17,M,Democrat,https://frost.house.gov,"1224 Longworth House Office Building Washington DC 20515-0910",202-225-2176,,,RepMaxwellFrost,,,,F000476,,N00049075,,,456890,209096,,,,"Maxwell Frost","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Rubio,Marco,1971-05-28,M,Republican,https://www.rubio.senate.gov,"284 Russell Senate Office Building Washington DC 20510",202-224-3041,https://www.rubio.senate.gov/public/index.cfm/contact,http://www.rubio.senate.gov/public/?a=rss.feed,SenRubioPress,SenatorMarcoRubio,SenatorMarcoRubio,UCh8t7sV_DBKz4A-RkL9feyg,R000595,02084,N00030612,S350,87599,412491,1601,"Marco Rubio",,41102,"Marco Rubio","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Scott,Rick,1952-12-01,M,Republican,https://www.rickscott.senate.gov,"110 Hart Senate Office Building Washington DC 20510",202-224-5274,https://www.rickscott.senate.gov/contact/contact,,SenRickScott,RickScottSenOffice,,UC-Y9pFmW4PYGZHkC8lcqSkQ,S001217,,N00043290,S404,,412838,124204,"Rick Scott",,41903,"Rick Scott","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
49221,41.889943,-84.065892,1,place,,,,,Adrian,MI,"Lenawee County",49221,US,"TIGER/Line® dataset from the US Census Bureau",MI5,118th,Walberg,Tim,1951-04-12,M,Republican,https://walberg.house.gov,"2266 Rayburn House Office Building Washington DC 20515-2205",202-225-6276,,http://walberg.house.gov/news/rss.aspx,RepWalberg,RepWalberg,RepWalberg,UChpf3_3Wn8f3qSJbsYXrhvg,W000798,01855,N00026368,,1022844,412213,8618,"Tim Walberg",,20725,"Tim Walberg","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Stabenow,Debbie,1950-04-29,F,Democrat,https://www.stabenow.senate.gov,"731 Hart Senate Office Building Washington DC 20510",202-224-4822,https://www.stabenow.senate.gov/contact,http://stabenow.senate.gov/rss/?p=news,SenStabenow,SenatorStabenow,senatorstabenow,UCFoDKCvxSwCUfDv-4Eg4K5A,S000770,01531,N00004118,S284,45451,300093,515,"Debbie Stabenow",,29732,"Debbie Stabenow","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Peters,Gary,1958-12-01,M,Democrat,https://www.peters.senate.gov,"724 Hart Senate Office Building Washington DC 20510",202-224-6221,https://www.peters.senate.gov/contact/email-gary,,SenGaryPeters,SenGaryPeters,RepGaryPeters,UC7LYNbnKSK2VZqQ98YROWHQ,P000595,01929,N00029277,S380,50199,412305,8749,"Gary Peters",,20923,"Gary Peters","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
98375,47.103783,-122.322978,1,place,,,,,Puyallup,WA,"Pierce County",98375,US,"TIGER/Line® dataset from the US Census Bureau",WA10,118th,Strickland,Marilyn,1962-09-25,F,Democrat,https://strickland.house.gov,"1708 Longworth House Office Building Washington DC 20515-4710",202-225-9740,,,RepStricklandWA,,,,S001159,,N00046320,,,456854,,,,,"Marilyn Strickland","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Cantwell,Maria,1958-10-13,F,Democrat,https://www.cantwell.senate.gov,"511 Hart Senate Office Building Washington DC 20510",202-224-3441,https://www.cantwell.senate.gov/public/index.cfm/email-maria,http://www.cantwell.senate.gov/public/index.cfm/rss/feed,SenatorCantwell,senatorcantwell,SenatorCantwell,UCN52UDqKgvHRk39ncySrIMw,C000127,00172,N00007836,S275,26137,300018,27122,"Maria Cantwell",,39310,"Maria Cantwell","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Murray,Patty,1950-10-11,F,Democrat,https://www.murray.senate.gov,"154 Russell Senate Office Building Washington DC 20510",202-224-2621,https://www.murray.senate.gov/write-to-patty/,http://www.murray.senate.gov/public/?a=rss.feed,PattyMurray,,SenatorPattyMurray,UCb8jq3TvQ3AzKsexhWfFLoA,M001111,01409,N00007876,S229,25277,300076,53358,"Patty Murray",,49308,"Patty Murray","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
98382,48.06773,-123.080362,1,place,,,,,Sequim,WA,"Clallam County",98382,US,"TIGER/Line® dataset from the US Census Bureau",WA6,118th,Kilmer,Derek,1974-01-01,M,Democrat,https://kilmer.house.gov,"1226 Longworth House Office Building Washington DC 20515-4706",202-225-5916,,http://kilmer.house.gov/rss.xml,RepDerekKilmer,derek.kilmer,,,K000381,02169,N00034453,,68310,412583,51516,"Derek Kilmer",,21368,"Derek Kilmer","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Cantwell,Maria,1958-10-13,F,Democrat,https://www.cantwell.senate.gov,"511 Hart Senate Office Building Washington DC 20510",202-224-3441,https://www.cantwell.senate.gov/public/index.cfm/email-maria,http://www.cantwell.senate.gov/public/index.cfm/rss/feed,SenatorCantwell,senatorcantwell,SenatorCantwell,UCN52UDqKgvHRk39ncySrIMw,C000127,00172,N00007836,S275,26137,300018,27122,"Maria Cantwell",,39310,"Maria Cantwell","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Murray,Patty,1950-10-11,F,Democrat,https://www.murray.senate.gov,"154 Russell Senate Office Building Washington DC 20510",202-224-2621,https://www.murray.senate.gov/write-to-patty/,http://www.murray.senate.gov/public/?a=rss.feed,PattyMurray,,SenatorPattyMurray,UCb8jq3TvQ3AzKsexhWfFLoA,M001111,01409,N00007876,S229,25277,300076,53358,"Patty Murray",,49308,"Patty Murray","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
82001,41.092356,-104.936269,1,place,,,,,Cheyenne,WY,"Laramie County",82001,US,"TIGER/Line® dataset from the US Census Bureau",WY0,118th,Hageman,Harriet,1962-10-18,F,Republican,https://hageman.house.gov,"1531 Longworth House Office Building Washington DC 20515-5000",202-225-2311,,,,,,,H001096,,N00049197,,,456951,182961,"Harriet Hageman",,,"Harriet Hageman","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Barrasso,John,1952-07-21,M,Republican,https://www.barrasso.senate.gov,"307 Dirksen Senate Office Building Washington DC 20510",202-224-6441,https://www.barrasso.senate.gov/public/index.cfm/contact-form,http://www.barrasso.senate.gov/public/index.cfm?FuseAction=Rss.Feed,SenJohnBarrasso,johnbarrasso,barrassowyo,UC80PfiCAB2Fe1MFayWlR6GQ,B001261,01881,N00006236,S317,1024777,412251,52662,"John Barrasso",,40707,"John Barrasso","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Lummis,Cynthia,1954-09-10,F,Republican,https://www.lummis.senate.gov,"127A Russell Senate Office Building Washington DC 20510",202-224-3424,https://www.lummis.senate.gov/contact/contact-form/,,SenLummis,,,,L000571,01960,N00029788,S410,1031365,412294,15546,"Cynthia Lummis",,20953,"Cynthia Lummis","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
82009,41.377698,-104.660353,1,place,,,,,Cheyenne,WY,"Laramie County",82009,US,"TIGER/Line® dataset from the US Census Bureau",WY0,118th,Hageman,Harriet,1962-10-18,F,Republican,https://hageman.house.gov,"1531 Longworth House Office Building Washington DC 20515-5000",202-225-2311,,,,,,,H001096,,N00049197,,,456951,182961,"Harriet Hageman",,,"Harriet Hageman","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Barrasso,John,1952-07-21,M,Republican,https://www.barrasso.senate.gov,"307 Dirksen Senate Office Building Washington DC 20510",202-224-6441,https://www.barrasso.senate.gov/public/index.cfm/contact-form,http://www.barrasso.senate.gov/public/index.cfm?FuseAction=Rss.Feed,SenJohnBarrasso,johnbarrasso,barrassowyo,UC80PfiCAB2Fe1MFayWlR6GQ,B001261,01881,N00006236,S317,1024777,412251,52662,"John Barrasso",,40707,"John Barrasso","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Lummis,Cynthia,1954-09-10,F,Republican,https://www.lummis.senate.gov,"127A Russell Senate Office Building Washington DC 20510",202-224-3424,https://www.lummis.senate.gov/contact/contact-form/,,SenLummis,,,,L000571,01960,N00029788,S410,1031365,412294,15546,"Cynthia Lummis",,20953,"Cynthia Lummis","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
90210,34.10263,-118.415972,1,place,,,,,"Beverly Hills",CA,"Los Angeles County",90210,US,"TIGER/Line® dataset from the US Census Bureau",CA32,118th,Sherman,Brad,1954-10-24,M,Democrat,https://sherman.house.gov,"2365 Rayburn House Office Building Washington DC 20515-0532",202-225-5911,,http://bradsherman.house.gov/press-releases-and-columns/rss.shtml,BradSherman,63158229861,shermanca27,UCPisrz6-SLwVy2l9Mcy8kug,S000344,01526,N00006897,,45124,400371,142,"Brad Sherman",,29707,"Brad Sherman","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Padilla,Alejandro,1973-03-22,M,Democrat,https://www.padilla.senate.gov,"331 Hart Senate Office Building Washington DC 20510",202-224-3553,https://www.padilla.senate.gov/contact/,,SenAlexPadilla,,,,P000145,,N00047888,S413,,456856,59742,"Alex Padilla",,,"Alex Padilla","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Butler,Laphonza,1979-05-11,F,Democrat,https://www.butler.senate.gov,"112 Hart Senate Office Building Washington DC 20510",202-224-3841,https://www.butler.senate.gov/share-your-opinion/,,,,,,B001320,,,S424,,456954,,"Laphonza Butler",,,"Laphonza Butler","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
98402,47.250158,-122.43903,1,place,,,,,Tacoma,WA,"Pierce County",98402,US,"TIGER/Line® dataset from the US Census Bureau",WA6,118th,Kilmer,Derek,1974-01-01,M,Democrat,https://kilmer.house.gov,"1226 Longworth House Office Building Washington DC 20515-4706",202-225-5916,,http://kilmer.house.gov/rss.xml,RepDerekKilmer,derek.kilmer,,,K000381,02169,N00034453,,68310,412583,51516,"Derek Kilmer",,21368,"Derek Kilmer","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Cantwell,Maria,1958-10-13,F,Democrat,https://www.cantwell.senate.gov,"511 Hart Senate Office Building Washington DC 20510",202-224-3441,https://www.cantwell.senate.gov/public/index.cfm/email-maria,http://www.cantwell.senate.gov/public/index.cfm/rss/feed,SenatorCantwell,senatorcantwell,SenatorCantwell,UCN52UDqKgvHRk39ncySrIMw,C000127,00172,N00007836,S275,26137,300018,27122,"Maria Cantwell",,39310,"Maria Cantwell","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Murray,Patty,1950-10-11,F,Democrat,https://www.murray.senate.gov,"154 Russell Senate Office Building Washington DC 20510",202-224-2621,https://www.murray.senate.gov/write-to-patty/,http://www.murray.senate.gov/public/?a=rss.feed,PattyMurray,,SenatorPattyMurray,UCb8jq3TvQ3AzKsexhWfFLoA,M001111,01409,N00007876,S229,25277,300076,53358,"Patty Murray",,49308,"Patty Murray","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
90212,34.06221,-118.401966,1,place,,,,,"Beverly Hills",CA,"Los Angeles County",90212,US,"TIGER/Line® dataset from the US Census Bureau",CA36,118th,Lieu,Ted,1969-03-29,M,Democrat,https://lieu.house.gov,"2454 Rayburn House Office Building Washington DC 20515-0536",202-225-3976,,,RepTedLieu,RepTedLieu,,UC9qcJxTqfDNBnVul1IojlFg,L000582,02230,N00035825,,28076,412616,1516,"Ted Lieu",,21507,"Ted Lieu","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Padilla,Alejandro,1973-03-22,M,Democrat,https://www.padilla.senate.gov,"331 Hart Senate Office Building Washington DC 20510",202-224-3553,https://www.padilla.senate.gov/contact/,,SenAlexPadilla,,,,P000145,,N00047888,S413,,456856,59742,"Alex Padilla",,,"Alex Padilla","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Butler,Laphonza,1979-05-11,F,Democrat,https://www.butler.senate.gov,"112 Hart Senate Office Building Washington DC 20510",202-224-3841,https://www.butler.senate.gov/share-your-opinion/,,,,,,B001320,,,S424,,456954,,"Laphonza Butler",,,"Laphonza Butler","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
90213,33.786594,-118.298662,1,place,,,,,"Beverly Hills",CA,"Los Angeles County",90213,US,"TIGER/Line® dataset from the US Census Bureau",CA44,118th,Barragán,Nanette,1976-09-15,F,Democrat,https://barragan.house.gov,"2312 Rayburn House Office Building Washington DC 20515-0544",202-225-8220,,,RepBarragan,CongresswomanBarragan,,,B001300,,N00037019,,104730,412687,166270,"Nanette Barragán",,21703,"Nanette Barragán","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Padilla,Alejandro,1973-03-22,M,Democrat,https://www.padilla.senate.gov,"331 Hart Senate Office Building Washington DC 20510",202-224-3553,https://www.padilla.senate.gov/contact/,,SenAlexPadilla,,,,P000145,,N00047888,S413,,456856,59742,"Alex Padilla",,,"Alex Padilla","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Butler,Laphonza,1979-05-11,F,Democrat,https://www.butler.senate.gov,"112 Hart Senate Office Building Washington DC 20510",202-224-3841,https://www.butler.senate.gov/share-your-opinion/,,,,,,B001320,,,S424,,456954,,"Laphonza Butler",,,"Laphonza Butler","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
98417,47.252877,-122.444291,0.7,place,,,,,Tacoma,WA,"Pierce County",98417,US,"TIGER/Line® dataset from the US Census Bureau",WA6,118th,Kilmer,Derek,1974-01-01,M,Democrat,https://kilmer.house.gov,"1226 Longworth House Office Building Washington DC 20515-4706",202-225-5916,,http://kilmer.house.gov/rss.xml,RepDerekKilmer,derek.kilmer,,,K000381,02169,N00034453,,68310,412583,51516,"Derek Kilmer",,21368,"Derek Kilmer","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Cantwell,Maria,1958-10-13,F,Democrat,https://www.cantwell.senate.gov,"511 Hart Senate Office Building Washington DC 20510",202-224-3441,https://www.cantwell.senate.gov/public/index.cfm/email-maria,http://www.cantwell.senate.gov/public/index.cfm/rss/feed,SenatorCantwell,senatorcantwell,SenatorCantwell,UCN52UDqKgvHRk39ncySrIMw,C000127,00172,N00007836,S275,26137,300018,27122,"Maria Cantwell",,39310,"Maria Cantwell","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Murray,Patty,1950-10-11,F,Democrat,https://www.murray.senate.gov,"154 Russell Senate Office Building Washington DC 20510",202-224-2621,https://www.murray.senate.gov/write-to-patty/,http://www.murray.senate.gov/public/?a=rss.feed,PattyMurray,,SenatorPattyMurray,UCb8jq3TvQ3AzKsexhWfFLoA,M001111,01409,N00007876,S229,25277,300076,53358,"Patty Murray",,49308,"Patty Murray","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
16501,42.121293,-80.088919,1,place,,,,,Erie,PA,"Erie County",16501,US,"TIGER/Line® dataset from the US Census Bureau",PA16,118th,Kelly,Mike,1948-05-10,M,Republican,https://kelly.house.gov,"1707 Longworth House Office Building Washington DC 20515-3816",202-225-5406,,http://kelly.house.gov/rss.xml,MikeKellyPA,191056827594903,repmikekelly,UCoz6u3ooQxoijsWvhoQ0D-A,K000376,02051,N00031647,,62696,412465,119463,"Mike Kelly",,21167,"Mike Kelly (Pennsylvania politician)","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Casey,Robert,1960-04-13,M,Democrat,https://www.casey.senate.gov,"393 Russell Senate Office Building Washington DC 20510",202-224-6324,https://www.casey.senate.gov/contact,http://www.casey.senate.gov/rss/feeds/?all,SenBobCasey,SenatorBobCasey,SenatorBobCasey,UCtVssXhx-KuZa-hSvnsnJ0A,C001070,01828,N00027503,S309,47036,412246,2541,"Bob Casey, Jr.",,40703,"Bob Casey Jr.","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Fetterman,John,1969-08-15,M,Democrat,https://www.fetterman.senate.gov,"142 Russell Senate Office Building Washington DC 20510",202-224-4254,https://www.fetterman.senate.gov/contact/,,,,,,F000479,,N00038201,S418,,456877,166286,"John Fetterman",,,"John Fetterman","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
24701,37.26984,-81.22232,1,place,,,,,Bluefield,WV,"Mercer County",24701,US,"TIGER/Line® dataset from the US Census Bureau",WV1,118th,Miller,Carol,1950-11-04,F,Republican,https://miller.house.gov,"465 Cannon House Office Building Washington DC 20515-4801",202-225-3452,,,RepCarolMiller,,,,M001205,,N00041542,,,412837,52123,"Carol Miller (West Virginia)",,21946,"Carol Miller (politician)","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Manchin,Joe,1947-08-24,M,Independent,https://www.manchin.senate.gov,"306 Hart Senate Office Building Washington DC 20510",202-224-3954,https://www.manchin.senate.gov/public/index.cfm/contact-form,http://www.manchin.senate.gov/public/index.cfm/rss/feed,Sen_JoeManchin,JoeManchinIII,SenatorJoeManchin,UCGyPK_ye2ptpzQgOjKIn7ag,M001183,01983,N00032838,S338,62864,412391,7547,"Joe Manchin III",,40915,"Joe Manchin","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Capito,Shelley,1953-11-26,F,Republican,https://www.capito.senate.gov,"170 Russell Senate Office Building Washington DC 20510",202-224-6472,https://www.capito.senate.gov/contact/contact-shelley,,SenCapito,senshelley,,UCbiXdR4XQ3vD9Xp5lfR9QXw,C001047,01676,N00009771,S372,83737,400061,11701,"Shelley Moore Capito",,20146,"Shelley Moore Capito","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
16510,42.108655,-79.953504,1,place,,,,,Erie,PA,"Erie County",16510,US,"TIGER/Line® dataset from the US Census Bureau",PA16,118th,Kelly,Mike,1948-05-10,M,Republican,https://kelly.house.gov,"1707 Longworth House Office Building Washington DC 20515-3816",202-225-5406,,http://kelly.house.gov/rss.xml,MikeKellyPA,191056827594903,repmikekelly,UCoz6u3ooQxoijsWvhoQ0D-A,K000376,02051,N00031647,,62696,412465,119463,"Mike Kelly",,21167,"Mike Kelly (Pennsylvania politician)","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Casey,Robert,1960-04-13,M,Democrat,https://www.casey.senate.gov,"393 Russell Senate Office Building Washington DC 20510",202-224-6324,https://www.casey.senate.gov/contact,http://www.casey.senate.gov/rss/feeds/?all,SenBobCasey,SenatorBobCasey,SenatorBobCasey,UCtVssXhx-KuZa-hSvnsnJ0A,C001070,01828,N00027503,S309,47036,412246,2541,"Bob Casey, Jr.",,40703,"Bob Casey Jr.","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Fetterman,John,1969-08-15,M,Democrat,https://www.fetterman.senate.gov,"142 Russell Senate Office Building Washington DC 20510",202-224-4254,https://www.fetterman.senate.gov/contact/,,,,,,F000479,,N00038201,S418,,456877,166286,"John Fetterman",,,"John Fetterman","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
90245,33.91918,-118.41647,1,place,,,,,"El Segundo",CA,"Los Angeles County",90245,US,"TIGER/Line® dataset from the US Census Bureau",CA36,118th,Lieu,Ted,1969-03-29,M,Democrat,https://lieu.house.gov,"2454 Rayburn House Office Building Washington DC 20515-0536",202-225-3976,,,RepTedLieu,RepTedLieu,,UC9qcJxTqfDNBnVul1IojlFg,L000582,02230,N00035825,,28076,412616,1516,"Ted Lieu",,21507,"Ted Lieu","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Padilla,Alejandro,1973-03-22,M,Democrat,https://www.padilla.senate.gov,"331 Hart Senate Office Building Washington DC 20510",202-224-3553,https://www.padilla.senate.gov/contact/,,SenAlexPadilla,,,,P000145,,N00047888,S413,,456856,59742,"Alex Padilla",,,"Alex Padilla","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Butler,Laphonza,1979-05-11,F,Democrat,https://www.butler.senate.gov,"112 Hart Senate Office Building Washington DC 20510",202-224-3841,https://www.butler.senate.gov/share-your-opinion/,,,,,,B001320,,,S424,,456954,,"Laphonza Butler",,,"Laphonza Butler","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
65672,36.560354,-93.219488,1,place,,,,,Hollister,MO,"Taney County",65672,US,"TIGER/Line® dataset from the US Census Bureau",MO7,118th,Burlison,Eric,1976-10-02,M,Republican,https://burlison.house.gov,"1108 Longworth House Office Building Washington DC 20515-2507",202-225-6536,,,RepEricBurlison,,,,B001316,,N00049123,,,456910,104635,"Eric Burlison",,,"Eric Burlison","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Hawley,Joshua,1979-12-31,M,Republican,https://www.hawley.senate.gov,"115 Russell Senate Office Building Washington DC 20510",202-224-6154,https://www.hawley.senate.gov/contact-senator-hawley,,SenHawleyPress,,,,H001089,,N00041620,S399,,412840,169716,"Josh Hawley",,41901,"Josh Hawley","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Schmitt,Eric,1975-06-20,M,Republican,https://www.schmitt.senate.gov,"387 Russell Senate Office Building Washington DC 20510",202-224-5721,https://www.schmitt.senate.gov/contact/,,,,,,S001227,,N00048414,S420,,456875,104474,"Eric Schmitt",,,"Eric Schmitt","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
90254,33.86224,-118.39952,1,place,,,,,"Hermosa Beach",CA,"Los Angeles County",90254,US,"TIGER/Line® dataset from the US Census Bureau",CA36,118th,Lieu,Ted,1969-03-29,M,Democrat,https://lieu.house.gov,"2454 Rayburn House Office Building Washington DC 20515-0536",202-225-3976,,,RepTedLieu,RepTedLieu,,UC9qcJxTqfDNBnVul1IojlFg,L000582,02230,N00035825,,28076,412616,1516,"Ted Lieu",,21507,"Ted Lieu","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Padilla,Alejandro,1973-03-22,M,Democrat,https://www.padilla.senate.gov,"331 Hart Senate Office Building Washington DC 20510",202-224-3553,https://www.padilla.senate.gov/contact/,,SenAlexPadilla,,,,P000145,,N00047888,S413,,456856,59742,"Alex Padilla",,,"Alex Padilla","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Butler,Laphonza,1979-05-11,F,Democrat,https://www.butler.senate.gov,"112 Hart Senate Office Building Washington DC 20510",202-224-3841,https://www.butler.senate.gov/share-your-opinion/,,,,,,B001320,,,S424,,456954,,"Laphonza Butler",,,"Laphonza Butler","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
